           1           1           1           1   0.0000000000000000        0.0000000000000000        0.0000000000000000
           1           1           2           1   0.0000000000000000        0.0000000000000000        0.0000000000000000
           1           2           1           1   0.0000000000000000        0.0000000000000000        0.0000000000000000
           1           2           2           1   0.0000000000000000        0.0000000000000000        0.0000000000000000
           2           1           1           1   6.5148159393272760        0.0000000000000000        6.5148159393272760
           2           1           2           1   6.5148159393272769        0.0000000000000000        6.5148159393272760
           2           2           1           1   6.5148159393272760        0.0000000000000000        6.5148159393272760
           2           2           2           1   6.5148159393272769        0.0000000000000000        6.5148159393272760
           3           1           1           1  -6.5148159393272742        0.0000000000000000       -6.5148159393272742
           3           1           2           1  -6.5148159393272751        0.0000000000000000       -6.5148159393272742
           3           2           1           1  -6.5148159393272733        0.0000000000000000       -6.5148159393272742
           3           2           2           1  -6.5148159393272742        0.0000000000000000       -6.5148159393272742
           4           1           1           1   6.5148159393272760       -6.5148159393272760        0.0000000000000000
           4           1           2           1   6.5148159393272769       -6.5148159393272760        0.0000000000000000
           4           2           1           1   6.5148159393272760       -6.5148159393272769        0.0000000000000000
           4           2           2           1   6.5148159393272769       -6.5148159393272760        0.0000000000000000
           5           1           1           1  13.0296318786545520       -6.5148159393272760        6.5148159393272760
           5           1           1           2  -6.5148159393272742       -6.5148159393272760      -13.0296318786545502
           5           1           1           3  -6.5148159393272742       13.0296318786545502        6.5148159393272760
           5           1           2           1  -6.5148159393272751       -6.5148159393272760      -13.0296318786545502
           5           2           1           1  13.0296318786545520       -6.5148159393272769        6.5148159393272760
           5           2           1           2  -6.5148159393272733       13.0296318786545484        6.5148159393272760
           5           2           2           1  13.0296318786545520       -6.5148159393272760        6.5148159393272760
           5           2           2           2  -6.5148159393272742       -6.5148159393272760      -13.0296318786545502
           5           2           2           3  -6.5148159393272742       13.0296318786545502        6.5148159393272760
           6           1           1           1   0.0000000000000000       -6.5148159393272760       -6.5148159393272742
           6           1           2           1  -0.0000000000000009       -6.5148159393272760       -6.5148159393272742
           6           2           1           1   0.0000000000000009       -6.5148159393272769       -6.5148159393272742
           6           2           2           1   0.0000000000000000       -6.5148159393272760       -6.5148159393272742
           7           1           1           1  -6.5148159393272742        6.5148159393272742        0.0000000000000000
           7           1           2           1  -6.5148159393272751        6.5148159393272733        0.0000000000000000
           7           2           1           1  -6.5148159393272733        6.5148159393272751        0.0000000000000000
           7           2           2           1  -6.5148159393272742        6.5148159393272742        0.0000000000000000
           8           1           1           1   0.0000000000000000        6.5148159393272742        6.5148159393272760
           8           1           2           1  -0.0000000000000009        6.5148159393272733        6.5148159393272760
           8           2           1           1   0.0000000000000009        6.5148159393272751        6.5148159393272760
           8           2           2           1   0.0000000000000000        6.5148159393272742        6.5148159393272760
           9           1           1           1   6.5148159393272778      -13.0296318786545520       -6.5148159393272742
           9           1           1           2   6.5148159393272778        6.5148159393272742       13.0296318786545520
           9           1           1           3 -13.0296318786545484        6.5148159393272742       -6.5148159393272742
           9           1           2           1   6.5148159393272769      -13.0296318786545520       -6.5148159393272742
           9           1           2           2 -13.0296318786545484        6.5148159393272733       -6.5148159393272742
           9           2           1           1   6.5148159393272786        6.5148159393272751       13.0296318786545520
           9           2           2           1   6.5148159393272778      -13.0296318786545520       -6.5148159393272742
           9           2           2           2   6.5148159393272778        6.5148159393272742       13.0296318786545520
           9           2           2           3 -13.0296318786545484        6.5148159393272742       -6.5148159393272742
          10           1           1           1   6.5148159393272760        6.5148159393272760        0.0000000000000000
          10           1           2           1 -13.0296318786545484      -13.0296318786545484        0.0000000000000000
          10           2           1           1   6.5148159393272760        6.5148159393272760        0.0000000000000000
          10           2           2           1   6.5148159393272769        6.5148159393272769        0.0000000000000000
          11           1           1           1  13.0296318786545520        6.5148159393272760        6.5148159393272760
          11           1           1           2  -6.5148159393272742        6.5148159393272760      -13.0296318786545502
          11           1           1           3  -6.5148159393272742      -13.0296318786545502        6.5148159393272760
          11           1           2           1  -6.5148159393272751      -13.0296318786545484        6.5148159393272760
          11           2           1           1  13.0296318786545520        6.5148159393272760        6.5148159393272760
          11           2           2           1  13.0296318786545520        6.5148159393272769        6.5148159393272760
          11           2           2           2  -6.5148159393272742        6.5148159393272769      -13.0296318786545502
          11           2           2           3  -6.5148159393272742      -13.0296318786545484        6.5148159393272760
          12           1           1           1   0.0000000000000000        6.5148159393272760       -6.5148159393272742
          12           1           2           1  -0.0000000000000009        6.5148159393272769       -6.5148159393272742
          12           2           1           1   0.0000000000000009        6.5148159393272760       -6.5148159393272742
          12           2           2           1   0.0000000000000000        6.5148159393272769       -6.5148159393272742
          13           1           1           1  13.0296318786545520        0.0000000000000000        0.0000000000000000
          13           1           2           1  -6.5148159393272751      -19.5444478179818262        0.0000000000000000
          13           2           1           1  13.0296318786545520        0.0000000000000000        0.0000000000000000
          13           2           2           1  13.0296318786545520        0.0000000000000000        0.0000000000000000
          14           1           1           1   0.0000000000000000        0.0000000000000000      -13.0296318786545502
          14           1           2           1  -0.0000000000000009        0.0000000000000000      -13.0296318786545502
          14           2           1           1   0.0000000000000009        0.0000000000000000      -13.0296318786545502
          14           2           2           1   0.0000000000000000        0.0000000000000000      -13.0296318786545502
          15           1           1           1   6.5148159393272778        0.0000000000000000       -6.5148159393272742
          15           1           2           1   6.5148159393272769        0.0000000000000000       -6.5148159393272742
          15           2           1           1   6.5148159393272786        0.0000000000000000       -6.5148159393272742
          15           2           2           1   6.5148159393272778        0.0000000000000000       -6.5148159393272742
          16           1           1           1   0.0000000000000000       13.0296318786545502        0.0000000000000000
          16           1           2           1 -19.5444478179818262       -6.5148159393272751        0.0000000000000000
