           4           1           2           2           2  -4.2282354207149999E-05
           4           1           2           2           3   -0.0000000000000000E+00
           4           1           3           1           1   3.7264430224699998E-18
           4           1           3           1           2   6.0394076570999997E-18
           4           1           3           1           3  -3.9036525068200000E-04
           4           1           3           2           1   -0.0000000000000000E+00
           4           1           3           2           2   -0.0000000000000000E+00
           4           1           3           2           3   2.8918906348750001E-04
           4           2           1           1           1   1.1786357703400000E-03
           4           2           1           1           2  -1.8770217408399999E-11
           4           2           1           1           3   -0.0000000000000000E+00
           4           2           1           2           1   8.1937064676000000E-05
           4           2           1           2           2  -2.0215358912799999E-04
           4           2           1           2           3   -0.0000000000000000E+00
           4           2           2           1           1  -1.8770217408399999E-11
           4           2           2           1           2   6.9207593052000003E-04
           4           2           2           1           3   -0.0000000000000000E+00
           4           2           2           2           1  -2.0215358912799999E-04
           4           2           2           2           2   8.1937064676000000E-05
           4           2           2           2           3   -0.0000000000000000E+00
           4           2           3           1           1   -0.0000000000000000E+00
           4           2           3           1           2   -0.0000000000000000E+00
           4           2           3           1           3   1.1786357703400000E-03
           4           2           3           2           1   -0.0000000000000000E+00
           4           2           3           2           2   -0.0000000000000000E+00
           4           2           3           2           3  -1.9480821889900001E-04
           5           1           1           1           1   1.5623530449649999E-04
           5           1           1           1           2  -1.3565976714300000E-04
           5           1           1           1           3   1.3565976714300000E-04
           5           1           1           2           1   2.8918908763950001E-04
           5           1           1           2           2  -4.6530585133400002E-12
           5           1           1           2           3   4.6530585053099998E-12
           5           1           2           1           1  -1.3565976714300000E-04
           5           1           2           1           2   1.5623530449649999E-04
           5           1           2           1           3   1.3565976714300000E-04
           5           1           2           2           1  -4.6530585133400002E-12
           5           1           2           2           2  -4.2282332712499999E-05
           5           1           2           2           3  -5.4682948461000000E-04
           5           1           3           1           1   1.3565976714300000E-04
           5           1           3           1           2   1.3565976714300000E-04
           5           1           3           1           3   1.5623530449649999E-04
           5           1           3           2           1   4.6530585053099998E-12
           5           1           3           2           2  -5.4682948461000000E-04
           5           1           3           2           3  -4.2282332712499999E-05
           5           2           1           1           1   2.8878917957049998E-04
           5           2           1           1           2   1.3531722134949999E-04
           5           2           1           1           3  -1.3531722134949999E-04
           5           2           1           2           1  -2.9414440197499998E-04
           5           2           1           2           2  -1.6848472463599999E-04
           5           2           1           2           3   1.6848472463599999E-04
           5           2           2           1           1   1.3531722134949999E-04
           5           2           2           1           2   2.8878916555200002E-04
           5           2           2           1           3   1.3531723538750000E-04
           5           2           2           2           1  -1.6848472463599999E-04
           5           2           2           2           2  -2.9414440197499998E-04
           5           2           2           2           3   1.6848472463599999E-04
           5           2           3           1           1  -1.3531722134949999E-04
           5           2           3           1           2   1.3531723538750000E-04
           5           2           3           1           3   2.8878916555200002E-04
           5           2           3           2           1   1.6848472463599999E-04
           5           2           3           2           2   1.6848472463599999E-04
           5           2           3           2           3  -2.9414440197499998E-04
           6           1           1           1           1  -3.9036525068200000E-04
           6           1           1           1           2  -8.0311272036000000E-21
           6           1           1           1           3   3.6862873864500002E-18
           6           1           1           2           1   2.8878915796600000E-04
           6           1           1           2           2   1.3531722600250000E-04
           6           1           1           2           3   1.3531722600250000E-04
           6           1           2           1           1  -8.0311272036000000E-21
           6           1           2           1           2  -2.9501993942049998E-04
           6           1           2           1           3   2.6763106896600000E-03
           6           1           2           2           1   1.3531722600250000E-04
           6           1           2           2           2   2.8878917198450001E-04
           6           1           2           2           3  -1.3531721196449999E-04
           6           1           3           1           1   3.6862873864500002E-18
           6           1           3           1           2   2.6763106896600000E-03
           6           1           3           1           3  -2.9501993942049998E-04
           6           1           3           2           1   1.3531722600250000E-04
           6           1           3           2           2  -1.3531721196449999E-04
           6           1           3           2           3   2.8878917198450001E-04
           6           2           1           1           1   2.8878915796600000E-04
           6           2           1           1           2  -1.3531722600250000E-04
           6           2           1           1           3  -1.3531722600250000E-04
           6           2           1           2           1  -1.9480821889900001E-04
           6           2           1           2           2  -1.6062254407200000E-20
           6           2           1           2           3   1.6062254407200000E-20
           6           2           2           1           1  -1.3531722600250000E-04
           6           2           2           1           2   2.8878917198450001E-04
           6           2           2           1           3  -1.3531721196449999E-04
           6           2           2           2           1  -1.6062254407200000E-20
           6           2           2           2           2   8.1937064676000000E-05
           6           2           2           2           3   2.0215358912799999E-04
           6           2           3           1           1  -1.3531722600250000E-04
           6           2           3           1           2  -1.3531721196449999E-04
           6           2           3           1           3   2.8878917198450001E-04
           6           2           3           2           1   1.6062254407200000E-20
           6           2           3           2           2   2.0215358912799999E-04
           6           2           3           2           3   8.1937064676000000E-05
           7           1           1           1           1  -2.9501993942049998E-04
           7           1           1           1           2  -2.6763106896600000E-03
           7           1           1           1           3   3.7264430224699998E-18
           7           1           1           2           1   1.1786357703400000E-03
           7           1           1           2           2  -1.8770217408399999E-11
           7           1           1           2           3   -0.0000000000000000E+00
           7           1           2           1           1  -2.6763106896600000E-03
           7           1           2           1           2  -2.9501993942049998E-04
           7           1           2           1           3   6.0394076570999997E-18
           7           1           2           2           1  -1.8770217408399999E-11
           7           1           2           2           2   6.9207593052000003E-04
           7           1           2           2           3   -0.0000000000000000E+00
           7           1           3           1           1   3.7264430224699998E-18
           7           1           3           1           2   6.0394076570999997E-18
           7           1           3           1           3  -3.9036525068200000E-04
           7           1           3           2           1   -0.0000000000000000E+00
           7           1           3           2           2   -0.0000000000000000E+00
           7           1           3           2           3   1.1786357703400000E-03
           7           2           1           1           1  -4.2282342845899998E-05
           7           2           1           1           2   5.4682947522499996E-04
           7           2           1           1           3   -0.0000000000000000E+00
           7           2           1           2           1   8.1937064676000000E-05
           7           2           1           2           2  -2.0215358912799999E-04
           7           2           1           2           3   -0.0000000000000000E+00
           7           2           2           1           1   5.4682947522499996E-04
           7           2           2           1           2  -4.2282354207149999E-05
           7           2           2           1           3   -0.0000000000000000E+00
           7           2           2           2           1  -2.0215358912799999E-04
           7           2           2           2           2   8.1937064676000000E-05
           7           2           2           2           3   -0.0000000000000000E+00
           7           2           3           1           1   -0.0000000000000000E+00
           7           2           3           1           2   -0.0000000000000000E+00
           7           2           3           1           3   2.8918906348750001E-04
           7           2           3           2           1   -0.0000000000000000E+00
           7           2           3           2           2   -0.0000000000000000E+00
           7           2           3           2           3  -1.9480821889900001E-04
           8           1           1           1           1  -3.9036525068200000E-04
           8           1           1           1           2  -8.0311272036000000E-21
           8           1           1           1           3   3.6862873864500002E-18
           8           1           1           2           1   2.8878915796600000E-04
           8           1           1           2           2  -1.3531722600250000E-04
           8           1           1           2           3  -1.3531722600250000E-04
           8           1           2           1           1  -8.0311272036000000E-21
           8           1           2           1           2  -2.9501993942049998E-04
           8           1           2           1           3   2.6763106896600000E-03
           8           1           2           2           1  -1.3531722600250000E-04
           8           1           2           2           2   2.8878917198450001E-04
           8           1           2           2           3  -1.3531721196449999E-04
           8           1           3           1           1   3.6862873864500002E-18
           8           1           3           1           2   2.6763106896600000E-03
           8           1           3           1           3  -2.9501993942049998E-04
           8           1           3           2           1  -1.3531722600250000E-04
           8           1           3           2           2  -1.3531721196449999E-04
           8           1           3           2           3   2.8878917198450001E-04
           8           2           1           1           1   2.8878915796600000E-04
           8           2           1           1           2   1.3531722600250000E-04
           8           2           1           1           3   1.3531722600250000E-04
           8           2           1           2           1  -1.9480821889900001E-04
           8           2           1           2           2  -1.6062254407200000E-20
           8           2           1           2           3   1.6062254407200000E-20
           8           2           2           1           1   1.3531722600250000E-04
           8           2           2           1           2   2.8878917198450001E-04
           8           2           2           1           3  -1.3531721196449999E-04
           8           2           2           2           1  -1.6062254407200000E-20
           8           2           2           2           2   8.1937064676000000E-05
           8           2           2           2           3   2.0215358912799999E-04
           8           2           3           1           1   1.3531722600250000E-04
           8           2           3           1           2  -1.3531721196449999E-04
           8           2           3           1           3   2.8878917198450001E-04
           8           2           3           2           1   1.6062254407200000E-20
           8           2           3           2           2   2.0215358912799999E-04
           8           2           3           2           3   8.1937064676000000E-05
           9           1           1           1           1   1.5623530449649999E-04
           9           1           1           1           2  -1.3565976714300000E-04
           9           1           1           1           3   1.3565976714300000E-04
           9           1           1           2           1   2.8878917957049998E-04
           9           1           1           2           2   1.3531722134949999E-04
           9           1           1           2           3  -1.3531722134949999E-04
           9           1           2           1           1  -1.3565976714300000E-04
           9           1           2           1           2   1.5623530449649999E-04
           9           1           2           1           3   1.3565976714300000E-04
           9           1           2           2           1   1.3531722134949999E-04
           9           1           2           2           2   2.8878916555200002E-04
           9           1           2           2           3   1.3531723538750000E-04
           9           1           3           1           1   1.3565976714300000E-04
           9           1           3           1           2   1.3565976714300000E-04
           9           1           3           1           3   1.5623530449649999E-04
           9           1           3           2           1  -1.3531722134949999E-04
           9           1           3           2           2   1.3531723538750000E-04
           9           1           3           2           3   2.8878916555200002E-04
           9           2           1           1           1   2.8918908763950001E-04
           9           2           1           1           2  -4.6530585133400002E-12
           9           2           1           1           3   4.6530585053099998E-12
           9           2           1           2           1  -2.9414440197499998E-04
           9           2           1           2           2  -1.6848472463599999E-04
           9           2           1           2           3   1.6848472463599999E-04
           9           2           2           1           1  -4.6530585133400002E-12
           9           2           2           1           2  -4.2282332712499999E-05
           9           2           2           1           3  -5.4682948461000000E-04
           9           2           2           2           1  -1.6848472463599999E-04
           9           2           2           2           2  -2.9414440197499998E-04
           9           2           2           2           3   1.6848472463599999E-04
           9           2           3           1           1   4.6530585053099998E-12
           9           2           3           1           2  -5.4682948461000000E-04
           9           2           3           1           3  -4.2282332712499999E-05
           9           2           3           2           1   1.6848472463599999E-04
           9           2           3           2           2   1.6848472463599999E-04
           9           2           3           2           3  -2.9414440197499998E-04
           10           1           1           1           1  -2.9501993942049998E-04
           10           1           1           1           2   2.6763106896600000E-03
           10           1           1           1           3   3.7264430224699998E-18
           10           1           1           2           1  -4.2282342845899998E-05
           10           1           1           2           2  -5.4682947522499996E-04
           10           1           1           2           3   -0.0000000000000000E+00
           10           1           2           1           1   2.6763106896600000E-03
           10           1           2           1           2  -2.9501993942049998E-04
           10           1           2           1           3  -5.1399214103000002E-18
           10           1           2           2           1  -5.4682947522499996E-04
           10           1           2           2           2  -4.2282354207149999E-05
           10           1           2           2           3   -0.0000000000000000E+00
           10           1           3           1           1   3.7264430224699998E-18
           10           1           3           1           2  -5.1399214103000002E-18
           10           1           3           1           3  -3.9036525068200000E-04
           10           1           3           2           1   -0.0000000000000000E+00
           10           1           3           2           2   -0.0000000000000000E+00
           10           1           3           2           3   2.8918906348750001E-04
           10           2           1           1           1   1.1786357703400000E-03
           10           2           1           1           2   1.8770217392350001E-11
           10           2           1           1           3   -0.0000000000000000E+00
           10           2           1           2           1   8.1937064676000000E-05
           10           2           1           2           2   2.0215358912799999E-04
           10           2           1           2           3   -0.0000000000000000E+00
           10           2           2           1           1   1.8770217392350001E-11
           10           2           2           1           2   6.9207593052000003E-04
           10           2           2           1           3   -0.0000000000000000E+00
           10           2           2           2           1   2.0215358912799999E-04
           10           2           2           2           2   8.1937064676000000E-05
           10           2           2           2           3   -0.0000000000000000E+00
           10           2           3           1           1   -0.0000000000000000E+00
           10           2           3           1           2   -0.0000000000000000E+00
           10           2           3           1           3   1.1786357703400000E-03
           10           2           3           2           1   -0.0000000000000000E+00
           10           2           3           2           2   -0.0000000000000000E+00
           10           2           3           2           3  -1.9480821889900001E-04
           11           1           1           1           1   1.5623530449649999E-04
           11           1           1           1           2   1.3565976714300000E-04
           11           1           1           1           3   1.3565976714300000E-04
           11           1           1           2           1   2.8918908763950001E-04
           11           1           1           2           2   4.6530584972750000E-12
           11           1           1           2           3   4.6530585374299998E-12
           11           1           2           1           1   1.3565976714300000E-04
           11           1           2           1           2   1.5623530449649999E-04
           11           1           2           1           3  -1.3565976714300000E-04
           11           1           2           2           1   4.6530584972750000E-12
           11           1           2           2           2  -4.2282332712499999E-05
           11           1           2           2           3   5.4682948461000000E-04
           11           1           3           1           1   1.3565976714300000E-04
           11           1           3           1           2  -1.3565976714300000E-04
           11           1           3           1           3   1.5623530449649999E-04
           11           1           3           2           1   4.6530585374299998E-12
           11           1           3           2           2   5.4682948461000000E-04
           11           1           3           2           3  -4.2282332712499999E-05
           11           2           1           1           1   2.8878917957049998E-04
           11           2           1           1           2  -1.3531722134949999E-04
           11           2           1           1           3  -1.3531722134949999E-04
           11           2           1           2           1  -2.9414440197499998E-04
           11           2           1           2           2   1.6848472463599999E-04
           11           2           1           2           3   1.6848472463599999E-04
           11           2           2           1           1  -1.3531722134949999E-04
           11           2           2           1           2   2.8878916555200002E-04
           11           2           2           1           3  -1.3531723538750000E-04
           11           2           2           2           1   1.6848472463599999E-04
           11           2           2           2           2  -2.9414440197499998E-04
           11           2           2           2           3  -1.6848472463599999E-04
           11           2           3           1           1  -1.3531722134949999E-04
           11           2           3           1           2  -1.3531723538750000E-04
           11           2           3           1           3   2.8878916555200002E-04
           11           2           3           2           1   1.6848472463599999E-04
           11           2           3           2           2  -1.6848472463599999E-04
           11           2           3           2           3  -2.9414440197499998E-04
           12           1           1           1           1  -3.9036525068200000E-04
           12           1           1           1           2   8.0311272036000000E-21
           12           1           1           1           3   3.6461317504350003E-18
           12           1           1           2           1   2.8878915796600000E-04
           12           1           1           2           2  -1.3531722600250000E-04
           12           1           1           2           3   1.3531722600250000E-04
           12           1           2           1           1   8.0311272036000000E-21
           12           1           2           1           2  -2.9501993942049998E-04
           12           1           2           1           3  -2.6763106896600000E-03
           12           1           2           2           1  -1.3531722600250000E-04
           12           1           2           2           2   2.8878917198450001E-04
           12           1           2           2           3   1.3531721196449999E-04
           12           1           3           1           1   3.6461317504350003E-18
           12           1           3           1           2  -2.6763106896600000E-03
           12           1           3           1           3  -2.9501993942049998E-04
           12           1           3           2           1   1.3531722600250000E-04
           12           1           3           2           2   1.3531721196449999E-04
           12           1           3           2           3   2.8878917198450001E-04
           12           2           1           1           1   2.8878915796600000E-04
           12           2           1           1           2   1.3531722600250000E-04
           12           2           1           1           3  -1.3531722600250000E-04
           12           2           1           2           1  -1.9480821889900001E-04
           12           2           1           2           2   1.6062254407200000E-20
           12           2           1           2           3   -0.0000000000000000E+00
           12           2           2           1           1   1.3531722600250000E-04
           12           2           2           1           2   2.8878917198450001E-04
           12           2           2           1           3   1.3531721196449999E-04
           12           2           2           2           1   1.6062254407200000E-20
           12           2           2           2           2   8.1937064676000000E-05
           12           2           2           2           3  -2.0215358912799999E-04
           12           2           3           1           1  -1.3531722600250000E-04
           12           2           3           1           2   1.3531721196449999E-04
           12           2           3           1           3   2.8878917198450001E-04
           12           2           3           2           1   -0.0000000000000000E+00
           12           2           3           2           2  -2.0215358912799999E-04
           12           2           3           2           3   8.1937064676000000E-05
           13           1           1           1           1   3.0126801386399999E-03
           13           1           1           1           2   -0.0000000000000000E+00
           13           1           1           1           3  -1.9274705288649999E-18
           13           1           1           2           1  -2.3024924528999998E-03
           13           1           1           2           2   -0.0000000000000000E+00
           13           1           1           2           3   -0.0000000000000000E+00
           13           1           2           1           1   -0.0000000000000000E+00
           13           1           2           1           2   8.3037473936000002E-04
           13           1           2           1           3  -8.9256693891500002E-19
           13           1           2           2           1   -0.0000000000000000E+00
           13           1           2           2           2  -2.3024924528999998E-03
           13           1           2           2           3   1.6062254407200000E-20
           13           1           3           1           1  -1.9274705288649999E-18
           13           1           3           1           2  -8.9256693891500002E-19
           13           1           3           1           3   8.3037473936000002E-04
           13           1           3           2           1   -0.0000000000000000E+00
           13           1           3           2           2   1.6062254407200000E-20
           13           1           3           2           3  -2.3024924528999998E-03
           13           2           1           1           1   6.9207599265999999E-04
           13           2           1           1           2   -0.0000000000000000E+00
           13           2           1           1           3   3.2124508814400000E-20
           13           2           1           2           1   4.1431236527799996E-03
           13           2           1           2           2   -0.0000000000000000E+00
           13           2           1           2           3   -0.0000000000000000E+00
           13           2           2           1           1   -0.0000000000000000E+00
           13           2           2           1           2   1.1786358211200000E-03
           13           2           2           1           3   -0.0000000000000000E+00
           13           2           2           2           1   -0.0000000000000000E+00
           13           2           2           2           2   5.3386125759499997E-04
           13           2           2           2           3   -0.0000000000000000E+00
           13           2           3           1           1   3.2124508814400000E-20
           13           2           3           1           2   -0.0000000000000000E+00
           13           2           3           1           3   1.1786358211200000E-03
           13           2           3           2           1   -0.0000000000000000E+00
           13           2           3           2           2   -0.0000000000000000E+00
           13           2           3           2           3   5.3386125759499997E-04
           14           1           1           1           1   8.3037473936000002E-04
           14           1           1           1           2   -0.0000000000000000E+00
           14           1           1           1           3  -1.7989724936049998E-18
           14           1           1           2           1  -4.2282322579100001E-05
           14           1           1           2           2   -0.0000000000000000E+00
           14           1           1           2           3   5.4682949399500005E-04
           14           1           2           1           1   -0.0000000000000000E+00
           14           1           2           1           2   8.3037473936000002E-04
           14           1           2           1           3   4.7410411017599998E-19
           14           1           2           2           1   -0.0000000000000000E+00
           14           1           2           2           2   2.8918911179099999E-04
           14           1           2           2           3  -8.0311272036000000E-21
           14           1           3           1           1  -1.7989724936049998E-18
           14           1           3           1           2   4.7410411017599998E-19
           14           1           3           1           3   3.0126801386399999E-03
           14           1           3           2           1   5.4682949399500005E-04
           14           1           3           2           2  -8.0311272036000000E-21
           14           1           3           2           3  -4.2282311217850000E-05
           14           2           1           1           1  -4.2282322579100001E-05
           14           2           1           1           2   -0.0000000000000000E+00
           14           2           1           1           3  -5.4682949399500005E-04
           14           2           1           2           1   5.3386125759499997E-04
           14           2           1           2           2   -0.0000000000000000E+00
           14           2           1           2           3   -0.0000000000000000E+00
           14           2           2           1           1   -0.0000000000000000E+00
           14           2           2           1           2   2.8918911179099999E-04
           14           2           2           1           3   1.3910320358699999E-20
           14           2           2           2           1   -0.0000000000000000E+00
           14           2           2           2           2   5.3386125759499997E-04
           14           2           2           2           3   1.3910320358699999E-20
           14           2           3           1           1  -5.4682949399500005E-04
           14           2           3           1           2   1.3910320358699999E-20
           14           2           3           1           3  -4.2282311217850000E-05
           14           2           3           2           1   -0.0000000000000000E+00
           14           2           3           2           2   1.3910320358699999E-20
           14           2           3           2           3   4.1431236527799996E-03
           15           1           1           1           1  -2.9501993942049998E-04
           15           1           1           1           2   -0.0000000000000000E+00
           15           1           1           1           3  -2.6763106896600000E-03
           15           1           1           2           1  -4.2282342845899998E-05
           15           1           1           2           2   -0.0000000000000000E+00
           15           1           1           2           3   5.4682947522499996E-04
           15           1           2           1           1   -0.0000000000000000E+00
           15           1           2           1           2  -3.9036525068200000E-04
           15           1           2           1           3   4.1846282874149999E-19
           15           1           2           2           1   -0.0000000000000000E+00
           15           1           2           2           2   2.8918906348750001E-04
           15           1           2           2           3  -8.0311272036000000E-21
           15           1           3           1           1  -2.6763106896600000E-03
           15           1           3           1           2   4.1846282874149999E-19
           15           1           3           1           3  -2.9501993942049998E-04
           15           1           3           2           1   5.4682947522499996E-04
           15           1           3           2           2  -8.0311272036000000E-21
           15           1           3           2           3  -4.2282354207149999E-05
           15           2           1           1           1   1.1786357703400000E-03
           15           2           1           1           2   -0.0000000000000000E+00
           15           2           1           1           3  -1.8770217440549999E-11
           15           2           1           2           1   8.1937064676000000E-05
           15           2           1           2           2   -0.0000000000000000E+00
           15           2           1           2           3  -2.0215358912799999E-04
           15           2           2           1           1   -0.0000000000000000E+00
           15           2           2           1           2   1.1786357703400000E-03
           15           2           2           1           3  -1.3910320358699999E-20
           15           2           2           2           1   -0.0000000000000000E+00
           15           2           2           2           2  -1.9480821889900001E-04
           15           2           2           2           3  -1.3910320358699999E-20
           15           2           3           1           1  -1.8770217440549999E-11
           15           2           3           1           2  -1.3910320358699999E-20
           15           2           3           1           3   6.9207593052000003E-04
           15           2           3           2           1  -2.0215358912799999E-04
           15           2           3           2           2  -1.3910320358699999E-20
           15           2           3           2           3   8.1937064676000000E-05
           16           1           1           1           1   8.3037473936000002E-04
           16           1           1           1           2   -0.0000000000000000E+00
           16           1           1           1           3  -7.3243880097000007E-18
           16           1           1           2           1  -4.2282322579100001E-05
           16           1           1           2           2  -5.4682949399500005E-04
           16           1           1           2           3   3.2124508814400000E-20
           16           1           2           1           1   -0.0000000000000000E+00
           16           1           2           1           2   3.0126801386399999E-03
           16           1           2           1           3   4.4282381551600003E-19
           16           1           2           2           1  -5.4682949399500005E-04
           16           1           2           2           2  -4.2282311217850000E-05
           16           1           2           2           3   -0.0000000000000000E+00
           16           1           3           1           1  -7.3243880097000007E-18
           16           1           3           1           2   4.4282381551600003E-19
           16           1           3           1           3   8.3037473936000002E-04
           16           1           3           2           1   3.2124508814400000E-20
           16           1           3           2           2   -0.0000000000000000E+00
           16           1           3           2           3   2.8918911179099999E-04
           16           2           1           1           1  -4.2282322579100001E-05
           16           2           1           1           2   5.4682949399500005E-04
           16           2           1           1           3  -1.6062254407200000E-20
           16           2           1           2           1   5.3386125759499997E-04
           16           2           1           2           2   -0.0000000000000000E+00
           16           2           1           2           3   -0.0000000000000000E+00
           16           2           2           1           1   5.4682949399500005E-04
           16           2           2           1           2  -4.2282311217850000E-05
           16           2           2           1           3   -0.0000000000000000E+00
           16           2           2           2           1   -0.0000000000000000E+00
           16           2           2           2           2   4.1431236527799996E-03
           16           2           2           2           3   -0.0000000000000000E+00
           16           2           3           1           1  -1.6062254407200000E-20
           16           2           3           1           2   -0.0000000000000000E+00
           16           2           3           1           3   2.8918911179099999E-04
           16           2           3           2           1   -0.0000000000000000E+00
           16           2           3           2           2   -0.0000000000000000E+00
           16           2           3           2           3   5.3386125759499997E-04
           17           1           1           1           1   1.5623530449649999E-04
           17           1           1           1           2   1.3565976714300000E-04
           17           1           1           1           3  -1.3565976714300000E-04
           17           1           1           2           1   2.8878917957049998E-04
           17           1           1           2           2  -1.3531722134949999E-04
           17           1           1           2           3   1.3531722134949999E-04
           17           1           2           1           1   1.3565976714300000E-04
           17           1           2           1           2   1.5623530449649999E-04
           17           1           2           1           3   1.3565976714300000E-04
           17           1           2           2           1  -1.3531722134949999E-04
           17           1           2           2           2   2.8878916555200002E-04
           17           1           2           2           3   1.3531723538750000E-04
           17           1           3           1           1  -1.3565976714300000E-04
           17           1           3           1           2   1.3565976714300000E-04
           17           1           3           1           3   1.5623530449649999E-04
           17           1           3           2           1   1.3531722134949999E-04
           17           1           3           2           2   1.3531723538750000E-04
           17           1           3           2           3   2.8878916555200002E-04
