-1.094852816164143570e+07 1.374889915919493000e-01 1.070668232711325800e+03 3.479896998970413335e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.663135349608597835e+02
-1.094852853635873087e+07 1.385952341363880513e-01 9.993515862339087334e+02 3.403864043425284791e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.204954940905835201e+02
-1.094852876593277045e+07 1.441117778216512435e-01 9.482907786861475188e+02 3.396908219532753037e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.820045794198849762e+02
-1.094852893854586594e+07 1.510683029105993336e-01 9.058749398123204628e+02 3.416443441292672389e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.470131575500942631e+02
-1.094852907263411954e+07 1.589495231919533236e-01 8.704533050513367698e+02 3.449589841042450900e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.160248603864674806e+02
-1.094852919427116960e+07 1.666140906801250876e-01 8.364159960955309998e+02 3.495995871825608248e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.851052761015481565e+02
-1.094852929162623174e+07 1.773449347889881345e-01 8.078528460234049362e+02 3.546329179217440242e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.586475512778203552e+02
-1.094852938197393343e+07 1.896680378469561834e-01 7.802752817190397536e+02 3.605187055444286415e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.330365097071491789e+02
-1.094852945562358201e+07 1.937357216656955539e-01 7.570131805886902612e+02 3.662999135509164006e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.116772234392091718e+02
-1.094852952494950779e+07 2.021400555623984463e-01 7.344472129475519750e+02 3.726462041975324979e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.914347884135185893e+02
-1.094852959028475545e+07 2.087195445913075376e-01 7.125515393341055415e+02 3.795188601556441910e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.724725359555917237e+02
-1.094852964421110228e+07 2.143715967471327977e-01 6.939874264239736021e+02 3.859105702032081098e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.570729081655990740e+02
-1.094852969545798190e+07 2.243255751588804081e-01 6.758959437464444591e+02 3.926446726733655623e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.427789578741528658e+02
-1.094852974414937571e+07 2.325186441068924081e-01 6.582602597859848856e+02 3.996929754333687868e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.296065343372502525e+02
-1.094852979038974643e+07 2.343004226184752514e-01 6.410639877426795010e+02 4.070266865654303956e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.175459877742648871e+02
-1.094852983426805027e+07 2.438676120574866657e-01 6.242913124840198407e+02 4.146166539809529894e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.065662645518293061e+02
-1.094852987586114928e+07 2.438676123417070352e-01 6.079270953187509576e+02 4.224336435095643338e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.661954646739006591e+01
-1.094853002408332936e+07 7.290759394990890818e-02 4.537467897663836993e+02 2.502821749195184253e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.701580003069102531e+02
-1.094853013348540105e+07 7.518924769369197958e-02 3.857263610798522109e+02 2.634505899172469157e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.281802195431492919e+02
-1.094853020265821926e+07 7.731967600125858042e-02 3.353483452642372526e+02 2.770841719049281693e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.906603273231840490e+02
-1.094853025464721210e+07 8.454588078019815989e-02 2.916763392961977956e+02 2.911561356248544286e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.557567747581667277e+02
-1.094853029934152961e+07 8.741777921876824065e-02 2.483021383707175573e+02 3.067222957562114516e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.206484509295681846e+02
-1.094853033232429437e+07 9.428425103746074232e-02 2.113951839086290647e+02 3.205922272020804087e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.917114728026009516e+02
-1.094853036061431281e+07 1.001658666821803323e-01 1.753782035676486259e+02 3.343107961106923653e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.649875998905422421e+02
-1.094853038455843553e+07 1.039854951978132075e-01 1.410430940077097546e+02 3.471758180492862778e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.413238026206845745e+02
-1.094853040738492459e+07 1.059663488214070692e-01 1.046477217031496423e+02 3.603958056302280966e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.182789938506765566e+02
-1.094853042795458436e+07 1.107636081357891433e-01 6.896477383045929344e+01 3.727409719452616343e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.976847399699061611e+02
-1.094853044754465297e+07 1.149100329496451633e-01 3.342925364447928871e+01 3.846717086328274604e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.787275653548869059e+02
-1.094853046242934838e+07 1.019661652746934738e-01 7.766237439990192115e+00 3.937234714098205757e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.651489997278382589e+02
